"brand","model","product_id","temperature_c","estimated_psi","point_status","reference_psi","reference_temperature_c","model_id","curve_group_id","silicone","sku","ean","confidence","inside_published_operating_range"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","30","226.32","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","31","231.86","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","32","237.5","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","33","243.23","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","34","249.06","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","35","254.99","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","36","261.01","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","37","267.13","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","38","273.36","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","39","279.68","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"NUPROL","4.ZERO Heavy Bolt 200 PSI — sec","nuprol-4zero-200","40","286.1","estimated_propane_ratio","200","25","anchor_scaled_propane_antoine_nist","nuprol-4","no","9061","5056444744210","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","-15","44.59","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","-14","46.15","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","-13","47.75","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","-12","49.4","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","-11","51.08","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","-10","52.81","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","-9","54.58","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","-8","56.39","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","-7","58.25","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","-6","60.15","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","-5","62.1","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","-4","64.09","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","-3","66.14","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","-2","68.23","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","-1","70.37","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","0","72.55","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","1","74.79","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","2","77.08","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","3","79.42","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","4","81.81","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","false"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","5","84.25","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","6","86.74","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","7","89.29","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","8","91.9","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","9","94.55","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","10","97.27","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","11","100.04","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","12","102.86","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","13","105.75","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","14","108.69","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","15","111.69","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","16","114.75","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","17","117.86","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","18","121.04","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","19","124.28","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","20","127.59","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","21","130.95","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","22","134.38","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","23","137.87","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","24","141.42","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","25","145.04","manufacturer_or_distributor_anchor","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","26","148.72","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","27","152.47","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","28","156.29","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","29","160.17","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","30","164.13","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","31","168.15","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","32","172.23","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","33","176.39","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","34","180.62","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","35","184.92","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","36","189.29","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","37","193.73","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","38","198.24","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","39","202.82","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"ProTechGuns","ProtechGas Green Gas — siliconé","protechguns-green-gas","40","207.48","estimated_propane_ratio","145.04","25","anchor_scaled_propane_antoine_nist","protechguns-green-gas","yes","","","medium","true"
"Abbey","Predator Gun Gas 144a","abbey-predator-144a","-15","29.43","estimated_propane_ratio","95.72","25","anchor_scaled_propane_antoine_nist","abbey-predator-144a","yes","","","medium",""
"Abbey","Predator Gun Gas 144a","abbey-predator-144a","-14","30.46","estimated_propane_ratio","95.72","25","anchor_scaled_propane_antoine_nist","abbey-predator-144a","yes","","","medium",""
"Abbey","Predator Gun Gas 144a","abbey-predator-144a","-13","31.52","estimated_propane_ratio","95.72","25","anchor_scaled_propane_antoine_nist","abbey-predator-144a","yes","","","medium",""
"Abbey","Predator Gun Gas 144a","abbey-predator-144a","-12","32.6","estimated_propane_ratio","95.72","25","anchor_scaled_propane_antoine_nist","abbey-predator-144a","yes","","","medium",""
"Abbey","Predator Gun Gas 144a","abbey-predator-144a","-11","33.71","estimated_propane_ratio","95.72","25","anchor_scaled_propane_antoine_nist","abbey-predator-144a","yes","","","medium",""
"Abbey","Predator Gun Gas 144a","abbey-predator-144a","-10","34.85","estimated_propane_ratio","95.72","25","anchor_scaled_propane_antoine_nist","abbey-predator-144a","yes","","","medium",""
"Abbey","Predator Gun Gas 144a","abbey-predator-144a","-9","36.02","estimated_propane_ratio","95.72","25","anchor_scaled_propane_antoine_nist","abbey-predator-144a","yes","","","medium",""
"Abbey","Predator Gun Gas 144a","abbey-predator-144a","-8","37.21","estimated_propane_ratio","95.72","25","anchor_scaled_propane_antoine_nist","abbey-predator-144a","yes","","","medium",""
"Abbey","Predator Gun Gas 144a","abbey-predator-144a","-7","38.44","estimated_propane_ratio","95.72","25","anchor_scaled_propane_antoine_nist","abbey-predator-144a","yes","","","medium",""
"Abbey","Predator Gun Gas 144a","abbey-predator-144a","-6","39.7","estimated_propane_ratio","95.72","25","anchor_scaled_propane_antoine_nist","abbey-predator-144a","yes","","","medium",""
"Abbey","Predator Gun Gas 144a","abbey-predator-144a","-5","40.98","estimated_propane_ratio","95.72","25","anchor_scaled_propane_antoine_nist","abbey-predator-144a","yes","","","medium",""
"Abbey","Predator Gun Gas 144a","abbey-predator-144a","-4","42.3","estimated_propane_ratio","95.72","25","anchor_scaled_propane_antoine_nist","abbey-predator-144a","yes","","","medium",""
"Abbey","Predator Gun Gas 144a","abbey-predator-144a","-3","43.65","estimated_propane_ratio","95.72","25","anchor_scaled_propane_antoine_nist","abbey-predator-144a","yes","","","medium",""
"Abbey","Predator Gun Gas 144a","abbey-predator-144a","-2","45.03","estimated_propane_ratio","95.72","25","anchor_scaled_propane_antoine_nist","abbey-predator-144a","yes","","","medium",""
